,text,state,date,star,hp_data
517,"Not value for money, fan have high noise, not cooling fast on 16 degree, it's not recommend able. Install team are not experienced,totally unhappy with this product.","Certified Buyer, Anugul District","Mar, 2023",2,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
518,The sound of the indoor is very high,"Certified Buyer, Isnapur","Jun, 2023",2,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
519,Noisy and poor cooling after 16 days use,"Certified Buyer, Rampur","Jun, 2023",2,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
520,Very worst product. Not cooling well and noisy sound. Please do not buy this model...,"Certified Buyer, Proddatur","May, 2023",2,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
521,After using Samsung smart AC for 10 days. Its an average Ac its take more than half an hour to cool even my small room. Once i turn off my ac cooling last for 15 to 20 minutes Max. I had seen other ac in my friend home like Haier 1.5 ton which cool room within few minutes. Not happy with Samsung Ac. Some feature is not supported in Smart Thing app for this ac like energy usage etc. Rather than its good to use.,"Certified Buyer, Veraval","May, 2023",3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
522,Ac is worth the money but installation of AC was not upto the mark...,"Certified Buyer, Khatima","Apr, 2023",3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
523,Not Good as Compare to LG,"Certified Buyer, Orai","Jul, 2023",3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
524,Cooling is not good,"Certified Buyer, Jagdishpur",4 months ago,3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
525,Packaging was not good. But overall Good AC,"Certified Buyer, Kolkata",8 months ago,3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
526,"It's a good AC with build in WIFI which helps control the device easily. Rest all same.

Installation was not upto the mark by SAMSUNG with lots of hidden charges and rude behaviour by the Installation staff","Certified Buyer, Vadodara",10 months ago,3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
527,Good,"Certified Buyer, Thiruvallur District",10 months ago,3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
528,Go for it,"Certified Buyer, Forbesganj",11 months ago,3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
529,Nice . Product.,"Certified Buyer, Byasanagar",11 months ago,3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
530,"AC is fine working well.
But there is no option of usage monitoring it has smart things but consumption monitoring is not there","Certified Buyer, Shahjahanpur","Aug, 2023",3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
531,Compared to loyad not satisfactory @this price,"Certified Buyer, Lanjigarh","Jul, 2023",3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
532,"Product is good .
But some times abnormal noise is coming when deflector moves","Certified Buyer, Kharagpur","Jul, 2023",3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
533,After ten days not work properly and very loud sound form internal unit .,"Certified Buyer, Bhiwani District","Jul, 2023",3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
534,Good cooling,"Certified Buyer, Sivasagar District","Jul, 2023",3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
535,Super,"Certified Buyer, Rangareddy District","Jun, 2023",3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
536,Very high electricity consumed 😢,"Certified Buyer, Kolkata","Jun, 2023",3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
537,Decent cooling wifi feature also good,"Certified Buyer, Ghaziabad","Jun, 2023",3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
538,I am not able to see my AC model in smart thing app,"Certified Buyer, Hyderabad","Jun, 2023",3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
539,"Writing the review after a month of usage

No doubt that the AC is cooling as expected for a 130 sqft room. Design is very good in terms of keeping it simple as well as elegant. Energy usage so far by monitoring through the app is showing good results but the electricity Bill has yet not came in (hoping it will be as shown in app)

In terms of installation was not so good experience. The AC worked fine for a few days but after a week of usage only during night time, it started making noise as...
READ MORE","Certified Buyer, Madhepura","May, 2023",3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
540,The product looks good and functions well. Faced some issue with installation but Flipkart provided full support and thanks for the same.,"Certified Buyer, Kolkata","May, 2023",3,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
541,"Cooling good , installation very good only 1.30 hours work done . (Installation person behaviour also good)","Certified Buyer, Boisar","Apr, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
542,Good,"Certified Buyer, Palakkad","Mar, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
543,"The AC is very good, smart AC, and very good indoor fan speed. But outdoor unit has higher noise level.
Installation cost was higher also the assigned engineer does not do the work, he gave to another person, they have charged extra money.
Good AC with very very bad installation people","Certified Buyer, Barasat","Apr, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
544,"Nice product
Fast installation same day👍","Certified Buyer, Malappuram District","Feb, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
545,"One of the best ac available in the market right now
Awesome features with wifi good cooling and service
I got it for 25k in the summer sale after applying card offers
Totally value for money product
Without any hesitation u can go for it as it's Samsung product the brand of trust.","Certified Buyer, Cuttack","May, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
546,Excellent,"Certified Buyer, East Godavari District","May, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
547,"After installation, this ac 1.5 ton doesn't work due to low voltage 170 v, this ac required stabilizer or 200v voltage and Also some earthing problem I have to face Samsung ac requires strong earthing, my previous voltas ac doesn't require external earthing, after electrical work and installing the stabilizer 130v to 300v this ac works perfectly and cooling is excellent, the temperature I set is 28 degrees for 140 sq ft room","Certified Buyer, Patna","Apr, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
548,"Nice Ac, it cools the room within 3 minutes of time span","Certified Buyer, Vizianagaram","Jun, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
549,good product but installation problem his the,"Certified Buyer, Urimari","Apr, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
550,Good,"Certified Buyer, Warangal Rural District","Apr, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
551,Good,"Certified Buyer, Chennai","Mar, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
552,this product is good,"Certified Buyer, Raipur",6 months ago,4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
553,This product is god,"Certified Buyer, Nalanda District",9 months ago,4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
554,This product is so good .. 2 minute cooling room .. and wifi connect so control Google assistant and alexa .. I am use Google home .. I am happy .. Thank you Flipkart .. ❤️❤️🥰🥰😁😁🤗🤗🤩🤩,"Certified Buyer, Kolkata",10 months ago,4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
555,Best value for money 💸💰.. cooling system is awesome 👍,"Certified Buyer, Isri",11 months ago,4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
556,Excellent quality,"Certified Buyer, Paradip",11 months ago,4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
557,"Good AC
Air flow is excellent","Certified Buyer, Madurai",11 months ago,4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
558,AC is superb installation service also superb but ac making noise which can't be tolerated in night,"Certified Buyer, Limla","Aug, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
559,The product quality is good.. but you need to buy the coolent- compressor connection pipes and the stand yourself and they will charge extra you for installation.,"Certified Buyer, Kolkata","Jul, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
560,Very good Air-conditioner .. cooling is great .. but produce some noise ... And remote display have no light its difficult to see control button in night otherwise good product 👍,"Certified Buyer, Ahmadnagar","Jul, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
561,"Good Air conditioner in this price range.
Few demerits:
Takes some time to cool.
Not much energy efficient.
No side wind rotation only vertical.
Okay for a small room.","Certified Buyer, Navi Mumbai","Jul, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
562,I am happy this product,"Certified Buyer, Siwan","Jul, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
563,Super ac he budget me perfect he,"Certified Buyer, Bhavnagar","Jun, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
564,Good and best cooling please buy it,"Certified Buyer, Darbhanga","Jun, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
565,In one Word Just Chill. If u want to Buy u can buy..,"Certified Buyer, Purba Medinipur District","Jun, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
566,Best itam,"Certified Buyer, Samastipur District","Jun, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
567,"Everything thing is good in this product. I liked it .

But installation part was not good for me . Installation technician didn't responded on time delayed in installation .","Certified Buyer, Sonepur","Jun, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
568,"two disadvantage
1.no backlight in the remote to operate in night.
2.cf error every fortnight.","Certified Buyer, Gvmc Adukkamparai","Jun, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
569,Highly voice Ac,"Certified Buyer, Patna","Jun, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
570,The product is good. value for money 💰,"Certified Buyer, Hyderabad","Jun, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
571,Good,"Certified Buyer, Thane","Jun, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
572,amazing value for money....but outer pipe need to provide more length,"Certified Buyer, Laskarpara","May, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
573,Good product for small bedrooms 👌,"Certified Buyer, Kulathummal","May, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
574,Good 👍👍👍,"Certified Buyer, Sri Madhopur","May, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
575,Nice,"Certified Buyer, Nagpur","May, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
576,Good Option,"Certified Buyer, Navi Mumbai","Apr, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
577,"Product wise good, installation not good.","Certified Buyer, Erode","Apr, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
578,Good,"Certified Buyer, Chennai","Apr, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
579,Product is good,"Certified Buyer, Bail Hongal","Mar, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
580,Good,"Certified Buyer, West Godavari District","Mar, 2023",4,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
581,Awesome Better than best,"Certified Buyer, Gorakhpur District","May, 2023",5,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
582,"Price wise this item is fantastic, also cooling is superb , I can't express about energy efficiency as there is solar system at my home so I can't estimate .it's wifi enabled so I can control it's from anywhere which is superb as I start the ac 15 minutes before reaching home and I got cooled hall as I reach home . Exit unit sound is lowest it's good,Also internal unit sound is descent.I buy 1.5 ton 3 star with 976 unit per year consumption .it's with single air filter as normally ac were wit...
READ MORE","Certified Buyer, Jaipur","May, 2023",5,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
583,"Smart things app integration is awesome
Rest of the AC is working as normal so far","Certified Buyer, Kottayam District","Mar, 2023",5,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
584,Superb👍. The look of the ac is fine. Fast cooling is outstanding.,"Certified Buyer, Nalahati","Apr, 2023",5,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
585,Best AC in segment value for money delivery very fast,"Certified Buyer, Arrah","Mar, 2023",5,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
586,"Wonderful AC by Samsung. I burnt my fingers by going with Marq AC previously. I had a good experience with other Samsung products, hence bought this without a question. AC is sleek, quite and installation from Samsung was perfect. Smartthings app is an added advantage where I can control AC and monitor power outage as well.","Certified Buyer, Ongole","Feb, 2023",5,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
587,Very good product . But noise level is too much,"Certified Buyer, Paschim Medinipur District","Apr, 2023",5,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
588,Got this AC on a steal deal after doing extensive research. It looks very premium with the minimalistic design. Cooling is good as of now. Feature loaded series comes with Smart things integration which is a plus. Installation was very professional.,"Certified Buyer, Gurugram","Mar, 2023",5,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
589,It's good,"Certified Buyer, Kolkata","May, 2023",5,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
590,"Best air conditioner in this price, it took 30 to 40 minutes for the room to cool down completely. Looks and quality are very good.Ekart delivery service was very useless and irresponsible","Certified Buyer, Bajna","Apr, 2023",5,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
591,Value for money and good installation,"Certified Buyer, Bhubaneswar",9 months ago,5,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
592,Good product,"Certified Buyer, Karari Chandpur","May, 2023",5,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
593,It's has been nice product,"Certified Buyer, Tirupati","Mar, 2023",5,"SAMSUNG Convertible 5-in-1 Cooling 2023 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CYLZABE/AR24CYLZABENNA/AR24CYLZABEXNA, Copper Condenser)"
594,does not cool. Very poor colling especially considering a new ac,"Certified Buyer, New Delhi",1 month ago,1,"SAMSUNG 2024 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CY3YAWK/AR24CY3YAWKNNA/AR24CY3YAWKXNA, Copper Condenser)"
595,Don't purchase this. Believe me... worst worst ever product I purchased from Online shopping.,"Certified Buyer, Chennai",1 month ago,1,"SAMSUNG 2024 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CY3YAWK/AR24CY3YAWKNNA/AR24CY3YAWKXNA, Copper Condenser)"
596,Outer unit leaking water from they connected copper pipes.. just noticed ater a week,"Certified Buyer, Sihora",2 months ago,1,"SAMSUNG 2024 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CY3YAWK/AR24CY3YAWKNNA/AR24CY3YAWKXNA, Copper Condenser)"
597,"The outer unit is very noisy, even the internal unit makes noise.
I have a godrej ac which does not make so much noise.","Certified Buyer, Dewas",2 months ago,2,"SAMSUNG 2024 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CY3YAWK/AR24CY3YAWKNNA/AR24CY3YAWKXNA, Copper Condenser)"
598,Good product....,"Certified Buyer, Thiruvarur",2 months ago,3,"SAMSUNG 2024 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CY3YAWK/AR24CY3YAWKNNA/AR24CY3YAWKXNA, Copper Condenser)"
599,Power consumption is very less I used to get 600 bill during winters now in summer getting 1250 on an average. I am running the ac continuesly from 9:00pm to 4:00 Am and sometimes on afternoon(very few times),"Certified Buyer, Vishakhapatnam","Apr, 2023",4,"SAMSUNG 2024 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CY3YAWK/AR24CY3YAWKNNA/AR24CY3YAWKXNA, Copper Condenser)"
600,"Samsung is the best product
Don't miss this deal
200% by this product
In 10 minutes the room was chilled","Certified Buyer, Hyderabad",6 months ago,4,"SAMSUNG 2024 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CY3YAWK/AR24CY3YAWKNNA/AR24CY3YAWKXNA, Copper Condenser)"
601,Nice,"Certified Buyer, Tanuku",10 months ago,4,"SAMSUNG 2024 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CY3YAWK/AR24CY3YAWKNNA/AR24CY3YAWKXNA, Copper Condenser)"
602,Ok for this price range. Cooling is outstanding. Installation is good.,"Certified Buyer, Tirupati","Oct, 2022",4,"SAMSUNG 2024 Model 2 Ton 3 Star Split Inverter AC with Wi-fi Connect - White  (AR24CY3YAWK/AR24CY3YAWKNNA/AR24CY3YAWKXNA, Copper Condenser)"
