,text,star,hp_data,city,transformed_date,product_num
656,Sometimes sound coming,2,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Ranga Reddy,"Jul, 2024","Camellia Blue, RR20C1724CU/HL"
657,"Power consumption show wrong ...
Company show 104 unit per 365 days ..
But It takes 1 unit per day ...",2,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Kashipur,"May, 2024","Camellia Blue, RR20C1724CU/HL"
658,"I am not a satisfied this item..
Very small storage ..It has very low capacity.It cannot be 183 liters. No one buys this please.",2,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Arvi,"May, 2024","Camellia Blue, RR20C1724CU/HL"
659,Body over heat,2,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Charkhi Dadri District,"Apr, 2024","Camellia Blue, RR20C1724CU/HL"
660,Very dab product,2,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Paschim Medinipur District,"Mar, 2024","Camellia Blue, RR20C1724CU/HL"
661,"Noise issues.
The fridge makes a very loud noise",2,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Karimpur,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
662,Colour not match,2,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Siliguri,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
663,Body quality not good,2,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Chakdaha,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
664,No flipkart branding... packing is too bad......not looking genuine product .... already open product...,2,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Thakurdwara,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
665,High cooling in vegetable place also,2,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Visakhapatnam,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
666,It was good but still I will update after a few months it's only 4dys and I don't understand why is the both side of the wall is so hot at first I thought like installation is taking place but it's still hot,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,New Delhi,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
667,"Product is good ,but delevery is bad",3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Kolkata,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
668,Nice Product 😱😱,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Nawada District,"Nov, 2023","Camellia Blue, RR20C1724CU/HL"
669,"Water leakage problem from freezer to down side
Other things is good",3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Purba Champaran District,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
670,Ok nice,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Banswara,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
671,Good,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Banka District,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
672,Cooling is not upto the mark...Asked for additional charges during delivery. Poor service from Flitkart. Product is ok since this is Samsung but rear side design and finish is not as mentioned in picture..freezer under performs particularly for this model or product you can say...they need to figure out what's wrong.,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,New Delhi,"Jul, 2024","Camellia Blue, RR20C1724CU/HL"
673,Product all good 👍🏻,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Pimpri Chinchwad,"Jul, 2024","Camellia Blue, RR20C1724CU/HL"
674,Worst online purchase...hate Flipkart,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Purba Medinipur District,"Jun, 2024","Camellia Blue, RR20C1724CU/HL"
675,It has less cooling in compare of other company's fridge,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Bikaner,"May, 2024","Camellia Blue, RR20C1724CU/HL"
676,"Two side heat issue
Small in size",3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Nuapada District,"May, 2024","Camellia Blue, RR20C1724CU/HL"
677,Good,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Hyderabad,"May, 2024","Camellia Blue, RR20C1724CU/HL"
678,Good product super,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Bara Banki District,"Apr, 2024","Camellia Blue, RR20C1724CU/HL"
679,I like it,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Malkangiri District,"Apr, 2024","Camellia Blue, RR20C1724CU/HL"
680,Above average,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Hyderabad,"Mar, 2024","Camellia Blue, RR20C1724CU/HL"
681,Best quality,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Digras,"Feb, 2024","Camellia Blue, RR20C1724CU/HL"
682,Nice product,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Vaddu,"Dec, 2023","Camellia Blue, RR20C1724CU/HL"
683,I bought this for my home in dewali festival. For its brand name samsung..but i am ok with this product..too much water 💧in the backside tray..its only a problem otherwise good 👍product under budget,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Devakottai,"Nov, 2023","Camellia Blue, RR20C1724CU/HL"
684,Ok,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Tiruvannamalai District,"Nov, 2023","Camellia Blue, RR20C1724CU/HL"
685,Nice 😊 thanks 😊,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Kolkata,"Nov, 2023","Camellia Blue, RR20C1724CU/HL"
686,Better purchase with base stand model. Back side design is not good,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Hyderabad,"Nov, 2023","Camellia Blue, RR20C1724CU/HL"
687,Excelente,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Anand,"Oct, 2023","Camellia Blue, RR20C1724CU/HL"
688,Superb Deal,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Lucknow,"Sep, 2023","Camellia Blue, RR20C1724CU/HL"
689,Product is avarage,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Patna Division,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
690,Not bad,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Pamidi,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
691,Just ok,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Hyderabad,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
692,Ok,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,New Delhi,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
693,Best money freez is not working Water leakage,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Pudupattinam,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
694,Side wall heated all time.,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Raipur,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
695,Flipkart delivery service is good and Thank you Flipkart but fridge Both sides heating too much,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Dandeli,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
696,NYC,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Karimganj,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
697,Length of the power cable should be more,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Nagarkurnool District,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
698,Its k product...,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Chennai,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
699,"Product is good
I don't like delivery of flipkart boy very late",3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Canacona,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
700,This product is quite good but the product is over hitting some time.,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Dhubri,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
701,Worth of money,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Kolkata,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
702,Good product,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Lucknow,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
703,Super.,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Madurai District,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
704,Super refrigerator,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Nakrekal,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
705,Good for sumasung and fast dilvery for Flifkart but door not proparly close and not good balance up dowon,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Vadodara,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
706,Godd one..It is without stand. So it is touching the floor. If you want to buy.. Go with stand fridge.,3,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,New Delhi,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
707,Good product fir small family thank you flipkart....,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Bengaluru,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
708,Good quality fridge,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Noida,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
709,Best product and attractive,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Jagatsinghapur,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
710,"Well, I have a mix feeling for this product.
Likes:
Instant cooling
Elegant design
Feels strong and sturdy
131unit consumption of electricity/year
Covered back
Way better than whirlpool
Seeing the 2nd wave of COVID19, delivering in just nine days seems promising.
Dislikes:
Motor makes noise
198L feels like 190L
Price is comparatively higher than others
Very very bad experience with the delivery process.

(I will edit this review after 6 months if I find anything different from now)",4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Kishanganj,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
711,product was so osm about imagination and quality was also good as well looking great..I am totally satisfied..,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Durgapur,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
712,Great Deal .,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,New Town,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
713,Good one in this price range i like it design n built quality is good,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Ahmadnagar District,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
714,Super cooling and awesome look,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Hyderabad,"Mar, 2024","Camellia Blue, RR20C1724CU/HL"
715,"Very nice product
I am happy",4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Ankleshwar,"Mar, 2024","Camellia Blue, RR20C1724CU/HL"
716,Not bad 😔,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Habra,"Mar, 2024","Camellia Blue, RR20C1724CU/HL"
717,Nice product,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Pathanamthitta District,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
718,Good product,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Visakhapatnam,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
719,Good quality product 👍 very nice,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Gurugram,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
720,"Super ,Nice looking and good performance.",4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Nagapattinam District,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
721,"The door gives an illusion that its big, but the size is okay.
Installation/demo guys were supposed to come, but they didnt, i didnt bother because its a plain fridge.",4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Burdwan,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
722,No warranty card in this item everything is excellent,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Farooqnagar,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
723,Good,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Gopalganj District,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
724,"Nice product and also good delivery.
But there is no warranty card inside the package.",4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Mohana,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
725,Mast warking,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Samastipur District,"Aug, 2024","Camellia Blue, RR20C1724CU/HL"
726,Nice refrigerator...go for it 🙂,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Umarkhed,"Jul, 2024","Camellia Blue, RR20C1724CU/HL"
727,"The fridge also good, now no default and on time delivery.",4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Elumalai,"Jul, 2024","Camellia Blue, RR20C1724CU/HL"
728,God product,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Guwahati,"Jul, 2024","Camellia Blue, RR20C1724CU/HL"
729,Excellent,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Kanpur,"Jul, 2024","Camellia Blue, RR20C1724CU/HL"
730,Good,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Ghazipur District,"Jul, 2024","Camellia Blue, RR20C1724CU/HL"
731,Good,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Aurangabad,"Jul, 2024","Camellia Blue, RR20C1724CU/HL"
732,Nice,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Majholi,"Jul, 2024","Camellia Blue, RR20C1724CU/HL"
733,Good,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Khatra,"Jun, 2024","Camellia Blue, RR20C1724CU/HL"
734,Very good product thanks Flipkart,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Utarlai,"Jun, 2024","Camellia Blue, RR20C1724CU/HL"
735,Happy,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Kolar District,"Jun, 2024","Camellia Blue, RR20C1724CU/HL"
736,Excellent 👌,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Silvassa,"May, 2024","Camellia Blue, RR20C1724CU/HL"
737,Product is good but delivery boy not talk to good,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Aurangabad,"May, 2024","Camellia Blue, RR20C1724CU/HL"
738,Nice,4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Budwel,"May, 2024","Camellia Blue, RR20C1724CU/HL"
739,"Capacity is not enough for 5-6 family members, it's good for couples and small families..... overall a great product with great experience and specification , highly recommend 👍👍",4,SAMSUNG 183 L Direct Cool Single Door 4 Star Refrigerator with Digital Inverter,Chandauli,"May, 2024","Camellia Blue, RR20C1724CU/HL"
740,Average,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Siddharthnagar District,"Jul, 2024","Camellia Purple, RT28C3922CR/HL"
741,Not good,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Dibrugarh,"Jul, 2024","Camellia Purple, RT28C3922CR/HL"
742,The installation guy kept us on hold saying he is coming and stopped taking calls. The customer support is also helpless as the services are outsourced and they don't have technician no. Please provide precise timing as people cannot wait entire day and waist time.,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Vasco Da Gama,"Jul, 2024","Camellia Purple, RT28C3922CR/HL"
743,Don't purchase,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Bengaluru,"Jul, 2024","Camellia Purple, RT28C3922CR/HL"
744,Bad experience my problem was not solved disappointed 😞,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Hosdurga,"Jun, 2024","Camellia Purple, RT28C3922CR/HL"
745,"I received the damaged refrigerator. When i returned the item, they responded after 4 days, and they are saying we will replace it in 72 hours. But they were not replaced. Please don't buy this product.",1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Hyderabad,"Jun, 2024","Camellia Purple, RT28C3922CR/HL"
746,Worst product every day a new problem faced,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Patna,"Jun, 2024","Camellia Purple, RT28C3922CR/HL"
747,This product not good and working very bad don't buy the p,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Sri Potti Sriramulu Nellore District,"May, 2024","Camellia Purple, RT28C3922CR/HL"
748,Good product,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Muzaffarpur District,"May, 2024","Camellia Purple, RT28C3922CR/HL"
749,Good product but installation not completed by team in time and was no such installation requirement or advice .,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Puri,"May, 2024","Camellia Purple, RT28C3922CR/HL"
750,Very bad side heavy heating Samsung's engineer not help,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Durgapur,"May, 2024","Camellia Purple, RT28C3922CR/HL"
751,Bad product,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Kolar District,"May, 2024","Camellia Purple, RT28C3922CR/HL"
752,Good to bye for only own house owner,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,East Godavari District,"Apr, 2024","Camellia Purple, RT28C3922CR/HL"
753,Received defective product. The freezer is cooling but the lower part of the fridge isn't,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Jath,"Apr, 2024","Camellia Purple, RT28C3922CR/HL"
754,Vegetable drawer unbale to fully close,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Pune,"Apr, 2024","Camellia Purple, RT28C3922CR/HL"
755,Bad,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Ghaziabad,"Apr, 2024","Camellia Purple, RT28C3922CR/HL"
756,No cooling in the lower compartment.,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Paradip,"Apr, 2024","Camellia Purple, RT28C3922CR/HL"
757,Exposed coil on back..236 liter convertible Frost free black doi colour,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Jajapur District,"Mar, 2024","Camellia Purple, RT28C3922CR/HL"
758,Very Good 👍,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Bithoor,"Mar, 2024","Camellia Purple, RT28C3922CR/HL"
759,Waste product flipcart customer service is not response my message nd don't call nd fridge is not working,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Hyderabad,"Mar, 2024","Camellia Purple, RT28C3922CR/HL"
760,Stopped working after 4 mo,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Shimla,"Mar, 2024","Camellia Purple, RT28C3922CR/HL"
761,Bad,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Contai,"Dec, 2023","Camellia Purple, RT28C3922CR/HL"
762,Just go for it guys,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Roorkee,"Nov, 2023","Camellia Purple, RT28C3922CR/HL"
763,Bad,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Warangal Urban District,"Nov, 2023","Camellia Purple, RT28C3922CR/HL"
764,Very bad,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Neyyattinkara,"Oct, 2023","Camellia Purple, RT28C3922CR/HL"
765,Worse,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Krishna,"Oct, 2023","Camellia Purple, RT28C3922CR/HL"
766,Door not worked,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Kadapa,"Oct, 2023","Camellia Purple, RT28C3922CR/HL"
767,I have ordered RT28C3733S8/HL 2023 model. Product specifications are partial they have not mentioned anywhere about the backside of the product whether condensor is outside or concealed. It is not with Neat back. Being latest model with this kind of feature is disappointing from samsung. After receiving the product it was surprise for us and worst thing is there is no return policy.,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Bangalore,"Aug, 2024","Camellia Purple, RT28C3922CR/HL"
768,No led light in defridge and size width is very small please don't buy ghis product it's very bad and colour also so light,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Mandamarri,"Aug, 2024","Camellia Purple, RT28C3922CR/HL"
769,"Very worst product please don't order in this product
No response",1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Chennai,"Aug, 2024","Camellia Purple, RT28C3922CR/HL"
770,Small Ice cubes form inside the freezer,1,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Thrissur,"Aug, 2024","Camellia Purple, RT28C3922CR/HL"
771,"Product is Good, but Flipkart service of Installation and solving customer issues is very bad.",2,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Bengaluru,"Aug, 2024","Camellia Purple, RT28C3922CR/HL"
772,"Design
For online shopping Back view image is not added by seller
Back of refrigerator is having net outside.
Lower back is having huge open area. It's like you may put your hand on Compressor to check is it working(not sure why it's open), it can be danger for Pet and easy access for rats if you get sometime.",2,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Ahmedabad,"Nov, 2023","Camellia Purple, RT28C3922CR/HL"
773,Two days after product is not working and cooling,2,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Periyampatti,"Aug, 2024","Camellia Purple, RT28C3922CR/HL"
774,Taking more power consumption,2,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Visakhapatnam,"Aug, 2024","Camellia Purple, RT28C3922CR/HL"
775,Product is not working.... And installation is very late.. Very bad experience,2,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Tumakuru,"Jul, 2024","Camellia Purple, RT28C3922CR/HL"
776,After 2 days I facing electrical issues.,2,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Kolkata,"Jun, 2024","Camellia Purple, RT28C3922CR/HL"
777,Failing to cool properly around 40 degree temperature of weather outside.,2,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Barrackpore,"May, 2024","Camellia Purple, RT28C3922CR/HL"
778,Back side condenser net is open and compressor side is not fitted by professional its wires are open and loose. Non professionally cable tie are used to support condenser.,2,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Patna Division,"Apr, 2024","Camellia Purple, RT28C3922CR/HL"
779,Poor,2,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Krishna District,"Mar, 2024","Camellia Purple, RT28C3922CR/HL"
780,The freezer door is not closing properly,2,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Chennai,"Jan, 2024","Camellia Purple, RT28C3922CR/HL"
781,Delivery was done on time but installation was delayed to 2-3 days and it was not explained detail other wise over all fridge was pretty good,2,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Anantapur District,"Aug, 2024","Camellia Purple, RT28C3922CR/HL"
782,It's ok but delivery is worst,2,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Thiruporur,"Aug, 2024","Camellia Purple, RT28C3922CR/HL"
783,There is no rack for keeping milk,2,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Visakhapatnam,"Aug, 2024","Camellia Purple, RT28C3922CR/HL"
784,Back side grill like single door ref,3,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Bhuj,"Oct, 2023","Camellia Purple, RT28C3922CR/HL"
785,Refrigerator is good but the service provided by Flipkart is too pathetic. Shown the dent to delivery boy and raised the concern too but even though they are trying to irritate to a level where you will be happy to keep the damaged piece too.,3,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Noida,"Feb, 2024","Camellia Purple, RT28C3922CR/HL"
786,High electricity consumption 😏😏,3,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Manesar,"Apr, 2024","Camellia Purple, RT28C3922CR/HL"
787,"Product and delivery was good, but not very happy with installation team.",3,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Varanasi,"Aug, 2024","Camellia Purple, RT28C3922CR/HL"
788,It is a good product but the freezing pattern is odd even in the bottom compartment,3,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Margao,"Aug, 2024","Camellia Purple, RT28C3922CR/HL"
789,"Interor of this refrigerator is normal
I expect more premium at this prize",3,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Lucknow,"Aug, 2024","Camellia Purple, RT28C3922CR/HL"
790,Its a decent product just felt storage is not up to mark and ice tray is shaky it should be fit,3,SAMSUNG 236 L Frost Free Double Door 2 Star Convertible Refrigerator with Digital Inverter and Display,Badlapur,"Aug, 2024","Camellia Purple, RT28C3922CR/HL"
