,text,star,hp_data,city,transformed_date,product_num
683,Product quality is so good but no one came to installation.,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Sailana,"Nov, 2023",UA55DUE70BKLXL
684,Product is good but don't order from Flipkart it's worst.,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bengaluru,"Nov, 2023",UA55DUE70BKLXL
685,Voice Search 🔍 not Supported,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Purba Bardhaman District,"Nov, 2023",UA55DUE70BKLXL
686,"The picture quality looks horrible! If you are looking for a 65 inch TV go for other brands, it will at least not dent your pocket and will give the same picture quality!
Definately not recommended!",1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Niphad,"Nov, 2023",UA55DUE70BKLXL
687,Very bad,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bengaluru,"Nov, 2023",UA55DUE70BKLXL
688,Don't buy. Only the name is ismart nothing is ismart. Voice assistance is not there. I don't know how a brand like Samsung is launching tv without voice assistance. Did they go nuts. Need to carefull to Samsung product. Should explore others also,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Kannur District,"Nov, 2023",UA55DUE70BKLXL
689,Pathetic tv . Sound is not good and color is also not good,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Zirakpur,"Nov, 2023",UA55DUE70BKLXL
690,"Don't buy from flipkart, choose another site, if you want to buy it from flipkart, enjoy the consequences",1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Warangal Urban District,"Nov, 2023",UA55DUE70BKLXL
691,Defective product,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Nirsa,"Nov, 2023",UA55DUE70BKLXL
692,Very very very bad quality,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Huzur Nagar,"Nov, 2023",UA55DUE70BKLXL
693,"Picture quality, colour and sound quality is very poor my old Thampson tv is better when I compare with samsung.",1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Yadadri District,"Nov, 2023",UA55DUE70BKLXL
694,I think picture quality is not good .I am not satisfied this product,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bidhan Nagar,"Nov, 2023",UA55DUE70BKLXL
695,"tizen not good ,lack of app and support",1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,North 24 Parganas,"Nov, 2023",UA55DUE70BKLXL
696,Product is nice but installation person is very rude....their communication skill is very poor..and delivery person take extra money,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Jorhat,"Oct, 2023",UA55DUE70BKLXL
697,This TV has one of the worst viewing angle. Please don't buy this TV,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Mumbai,"Oct, 2023",UA55DUE70BKLXL
698,"Voice assistant not found.
Basic model",1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Coimbatore,"Oct, 2023",UA55DUE70BKLXL
699,Nice,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Jajapur,"Oct, 2023",UA55DUE70BKLXL
700,"TV is not working , purchased only 3 months before",1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Tiruchendur,"Oct, 2023",UA55DUE70BKLXL
701,Voices assistant not available for this tv. Please do not purchase this led.big problem.,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Aurangabad,"Oct, 2023",UA55DUE70BKLXL
702,Apps hang too frequently,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,New Delhi,"Oct, 2023",UA55DUE70BKLXL
703,connectivity and hanging issue,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Hyderabad,"Sep, 2023",UA55DUE70BKLXL
704,Sound quality very very bad very low sound quality hear,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Peddapalle,"Sep, 2023",UA55DUE70BKLXL
705,Netflix is not working . Installation is also delayed .,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Gurugram,"Aug, 2024",UA55DUE70BKLXL
706,"Pls don't but this video screen is gone with in 15 days from purchase this is not a good product we have called customer care they are not responding Flipkart is not accepting return
Don't but this Samsung product !!!",1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Tirupati,"Aug, 2024",UA55DUE70BKLXL
707,Not a great buy. No voice assistant available. Sound also not great and clear. Difficulty hearing what's being played.,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bangalore Division,"Aug, 2024",UA55DUE70BKLXL
708,"No AV/RCA connectivity option, fast installation",1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Vasai Virar,"Aug, 2024",UA55DUE70BKLXL
709,Worst OS ever better to go for Android,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Hyderabad,"Aug, 2024",UA55DUE70BKLXL
710,Voice assistant not available there,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Medak,"Aug, 2024",UA55DUE70BKLXL
711,"I will suggest not to purchase this product ever. They will give you various offers but won't fulfill any one.
the worst platform to buy any thing is flipkart",1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Delhi Division,"Aug, 2024",UA55DUE70BKLXL
712,Not at all worthy product..dissapointed and got fooled by reviewers,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Karimnagar,"Aug, 2024",UA55DUE70BKLXL
713,Webcam not yet received and raised request to flipkart team still not resolved. I am not getting proper answer from customer support. Don't waste your money and don't waste your time to follow up customer support team.,1,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bengaluru,"Aug, 2024",UA55DUE70BKLXL
714,Worst experience 😭😭😭,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Hyderabad,"Aug, 2024",UA55DUE70BKLXL
715,This have no voice assistant .,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Hyderabad,"Jun, 2024",UA55DUE70BKLXL
716,"Very poor sound quality, picture quality also average, not value for money",2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Chennai,"May, 2024",UA55DUE70BKLXL
717,Waste of money,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Gangtok,"Apr, 2024",UA55DUE70BKLXL
718,Product Quality Is average Not recommended to try to 4K vision with Google assistant,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,New Delhi,"Mar, 2024",UA55DUE70BKLXL
719,Need improvement,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bhuj,"Feb, 2024",UA55DUE70BKLXL
720,No voice assistant in the remote,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bengaluru,"Feb, 2024",UA55DUE70BKLXL
721,"Over all tv ok but,sound quality is very very low....suppose u have to buy this buy this tv additional u have to buy speaker also....dont waste time to buy 43 inches tv.",2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Vijayawada,"Jan, 2024",UA55DUE70BKLXL
722,Instead buy Acer or Hisense,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bhopal,"Dec, 2023",UA55DUE70BKLXL
723,Good than not better,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Muzaffarpur District,"Nov, 2023",UA55DUE70BKLXL
724,Bad picture qu,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Pithapuram,"Nov, 2023",UA55DUE70BKLXL
725,There is no voice support and Google tv not available. And remote is unable to operate from other rooms.,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bengaluru,"Nov, 2023",UA55DUE70BKLXL
726,Quality good,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Anakapalle,"Nov, 2023",UA55DUE70BKLXL
727,This not supported AP fibre net and samsung service persons also told me this is not supported AP FIBER NET,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Narsipatnam,"Oct, 2023",UA55DUE70BKLXL
728,"Just a branded tv which doesn't perform like one, poor video and audio quality + lagging picture.",2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Mumbai,"Oct, 2023",UA55DUE70BKLXL
729,the remote is very small and very few buttons which are difficult to opeasate,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Lucknow,"Oct, 2023",UA55DUE70BKLXL
730,Output sound is very slow,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Kanpur,"Oct, 2023",UA55DUE70BKLXL
731,Very bad software and UI. The connectivity is sad and prone to frequent disconnections. The picture quality doesn't look like 4k.,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Hyderabad,"Sep, 2023",UA55DUE70BKLXL
732,I'm giving review after using 1 week . Picture quality is good but in remote there is not voice command. Everytime you need to type what you want to see. I don't think why they removed voice command,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Vasai Virar,"Sep, 2023",UA55DUE70BKLXL
733,Worst,2,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Hajipur,"Aug, 2024",UA55DUE70BKLXL
734,"This product is ok ok but sound quality is very poor 🥴 mager problem is tv sound problem
Volume 100 but sound is nothing",3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,New Delhi,"Aug, 2024",UA55DUE70BKLXL
735,Picture quality not good,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Gurgaon Division,"Apr, 2024",UA55DUE70BKLXL
736,TV is good but not best..,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Shillong,"Apr, 2024",UA55DUE70BKLXL
737,Wow product. Very quick delivery and installation,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Tiruchirappalli,"Mar, 2024",UA55DUE70BKLXL
738,"Price point of view need improvement on quality picture,sound,connectivity,software",3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Kunnummal,"Feb, 2024",UA55DUE70BKLXL
739,Picture quality is good but sound quality is not good. And it's very slow.,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Mugkalyan,"Nov, 2023",UA55DUE70BKLXL
740,"This is 2024 D series but no voice remote. No audio out port.
Better to go LG
Don't get trapped
Doubtful It's a samsung product",3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Gudalur The Nilgiris District,"Aug, 2024",UA55DUE70BKLXL
741,"Genuinely I had great expectations about this but I used Mi tv 5x before and moved now to Samsung but the experience isn't that great because of the Tizen OS it has a lot of drawbacks and my Mi was 4 years old still was advanced than the Tizen os.
The sound is very subtle and the audio quality isn't that great, if you want good experience get a soundbar otherwise movie experience wouldn't be that great.
Overall I would give 2.5/5 just because of OS as it's really really way too old and
doesn...
READ MORE",3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Mumbai,"Aug, 2024",UA55DUE70BKLXL
742,Good,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Usilampatti,"Jul, 2024",UA55DUE70BKLXL
743,Picture quality is good but sound quality is very poor,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Raipur,"Jul, 2024",UA55DUE70BKLXL
744,"Picture quality ok.
Quick HDMI connectivity, Network connectivity, Bluetooth connectivity.
Smart remote control.",3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Kalavai,"Jun, 2024",UA55DUE70BKLXL
745,"tv is superb.
installation smooth.
no wall mount. buy from installation guy.",3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bengaluru,"Jun, 2024",UA55DUE70BKLXL
746,Performence is too slow and lag,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Nandyal,"May, 2024",UA55DUE70BKLXL
747,Worst,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Partur,"Apr, 2024",UA55DUE70BKLXL
748,Product is really gud and picture quality is also gud but the speakers volume is really very low as compare to LG tv with 20W sound output. Overall its a gud deal,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Dhampur,"Apr, 2024",UA55DUE70BKLXL
749,Sound is Not Good.It was Very Low.,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Hyderabad,"Mar, 2024",UA55DUE70BKLXL
750,Picture clarity 4k no this sd picture,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Alampur,"Mar, 2024",UA55DUE70BKLXL
751,"Samsung 43 inch good led but 1 star led tv so electricity use high consumption pixel quality super .
Sound quality ok not so good .",3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Ujjain,"Mar, 2024",UA55DUE70BKLXL
752,Sound not good,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Malkapur Buldana District,"Mar, 2024",UA55DUE70BKLXL
753,Nice quality,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Mandamarri,"Mar, 2024",UA55DUE70BKLXL
754,"Picture quality very good ...ott support good
But mirroring very very worst over ganging issue....",3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Madurai,"Mar, 2024",UA55DUE70BKLXL
755,Not able install any other new apps,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Dharmapuri,"Feb, 2024",UA55DUE70BKLXL
756,Display quality very good. But product poor on function and connectivity issue.,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Tapa,"Jan, 2024",UA55DUE70BKLXL
757,Colors are fade. Picture quality is not good,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Mumbai,"Jan, 2024",UA55DUE70BKLXL
758,Good but display is just ok,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Chittoor District,"Oct, 2023",UA55DUE70BKLXL
759,The sound quality was not good other than that it was fine!,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Chennai,"Oct, 2023",UA55DUE70BKLXL
760,"Value for Money.. picture quality is good., but there is some prob so think before bye.",3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Puruliya,"Oct, 2023",UA55DUE70BKLXL
761,Pen drive socket only one... And not support in Android version...,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bhavnagar,"Oct, 2023",UA55DUE70BKLXL
762,Sound quality not good,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Matigara,"Sep, 2023",UA55DUE70BKLXL
763,"After spending 30K+ for a TV they haven't even provided a most common feature that almost every smart TV provides in the world is a Voice Assistant.

I was not at home and I gifted it to my parents now when I came home after 10 days of delivery now I am helpless, I can't do anything, now it is just equivalent to a useless.

Now people might say that why haven't you checked before buying, but my answer would be it's like you are checking if the Remote comes with the TV or not.",3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Chittaranjan,"Sep, 2023",UA55DUE70BKLXL
764,"Very Good Quality Picture, Good Sound. But I was disappointed about the remote. Voice Search Not available. If Voice search is not so important for you then definitely you can buy this Tv.",3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Guwahati,"Sep, 2023",UA55DUE70BKLXL
765,Delivery n installation is so fast within two days. N about tv picture quality is Ohkk but sound quality is very low,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bicholim,"Sep, 2023",UA55DUE70BKLXL
766,Viewing Angle of TV is not good when U see the TV from left and right site its display showing more Whities colour from central its good,3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bilaspur,"Aug, 2024",UA55DUE70BKLXL
767,"Picture quality is good but sound is very poor as compared to picture
I got it @ 24790.
For this price it is good.",3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Ambala,"Aug, 2024",UA55DUE70BKLXL
768,"Product is very much good
UI is lag free
Sound is best
I hate there is no voice assistant in remote
Free installation was there but no one visited",3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Jalna,"Aug, 2024",UA55DUE70BKLXL
769,"Voice assistant is not available...

In this generation it is a common feature which is available in low end devices too, but at this price tag it is not available in this TV.",3,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bathinda,"Aug, 2024",UA55DUE70BKLXL
770,Picture clarity super,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Hyderabad,"Oct, 2023",UA55DUE70BKLXL
771,Good product but the TV. But no voice search options.no assistant.,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Madurai,"Aug, 2024",UA55DUE70BKLXL
772,Nice picture quality.......,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Agra,"Feb, 2024",UA55DUE70BKLXL
773,Excellent picture quality,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Visakhapatnam,"Aug, 2024",UA55DUE70BKLXL
774,Awesome TV and quality 😍,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Rajahmundry,"Aug, 2024",UA55DUE70BKLXL
775,Good sound and picture quality,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Diphu,"Dec, 2023",UA55DUE70BKLXL
776,"If you're looking for best price tv maybe the samsung crystal is best option I using this tv couple of weeks users experience is better. Samsung is. Trustable brand so u can consider this tv. Built quality of this tv very good and i didn't fave any losse frames anywhere
Display quality really good . Basal less design 80% sure u will like viewing experience sound quality average this price segment it's okay. Processor to slow and no voice accident is main disadvantage u think voice accide...
READ MORE",4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Vandiperiyar,"Nov, 2023",UA55DUE70BKLXL
777,nice,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Ranirbazar,"Oct, 2023",UA55DUE70BKLXL
778,"I am very happy with Flipkart support and offer. Bought this Samsung 4K TV with bank offers @ 24k .

Picture quality and sound quality is good. Samsung Tizen is seamless..",4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Chennai,"Aug, 2024",UA55DUE70BKLXL
779,Very good picture,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Purba Champaran District,"Jun, 2024",UA55DUE70BKLXL
780,Satisfied with the picture and premium feel.,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Udang,"Apr, 2024",UA55DUE70BKLXL
781,Excellent 👌👌👌,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bengaluru,"Oct, 2023",UA55DUE70BKLXL
782,"Picture quality is excellent in SD and super super in 4K
Sound quality is ok.
There is slow response of remote.
Major Cons from my point of view -There is no voice command in remote this should be checked by me prior to purchase.
But overall good tv for price around 25K.",4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Kharagpur,"Oct, 2023",UA55DUE70BKLXL
783,Ok,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,New Delhi,"Oct, 2023",UA55DUE70BKLXL
784,picture quality is good but sound quality is not good pls samsung company sound session me improvement kro,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Palghar District,"Oct, 2023",UA55DUE70BKLXL
785,"Normal set top box sd video channels tv Prosesor Upscaling 4k videos, filmmaker mode natural exlant picture quality.
Happy buying...😁👌💯",4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Nadim Tiruvuru,"Aug, 2024",UA55DUE70BKLXL
786,"Love picture quality of this tv sound quality is also good but you need to buy additional sound bar or any other sound system to get a better sound experience.
Connectivity is good and UI is also good and simple but build quality is above an average not like that what I was expecting before buying this tv but it's good.
Overall From my opinion it's one of the best 4k tv in this price segment which comes from Samsung brand.
Who wanna buy a Samsung smart tv in this price segment just go for it.",4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Ghaziabad,"Aug, 2024",UA55DUE70BKLXL
787,"Everything is going well..
Good installation..the delivery was on exact time and installation..was good.
The person who came for installation was well behaved.His name is Sanjit Biswas.",4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Ranaghat,"Jul, 2024",UA55DUE70BKLXL
788,Good product .installation and demo also good .,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Ramanagara,"May, 2024",UA55DUE70BKLXL
789,Super,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Sricity,"Apr, 2024",UA55DUE70BKLXL
790,Amazing,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Dhanbad District,"Apr, 2024",UA55DUE70BKLXL
791,Very good,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Kachchh District,"Apr, 2024",UA55DUE70BKLXL
792,Good,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,New Delhi,"Apr, 2024",UA55DUE70BKLXL
793,Product was good and installation was very bad,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Nizamabad,"Apr, 2024",UA55DUE70BKLXL
794,"Product is good,but it's sound quality is ok not that good",4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Thane,"Apr, 2024",UA55DUE70BKLXL
795,Branded okay,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Guntur District,"Apr, 2024",UA55DUE70BKLXL
796,Good brand,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Kadapa,"Apr, 2024",UA55DUE70BKLXL
797,All perfect. I love it. But network connectivity little poor.,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Jajapur District,"Apr, 2024",UA55DUE70BKLXL
798,"Picture quality is Amazing 😘, but 20 watts speaker not justify for 55 inches.🥲",4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bijapur District,"Mar, 2024",UA55DUE70BKLXL
799,Satisfied,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Bangalore,"Mar, 2024",UA55DUE70BKLXL
800,Good for money,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Ysr District,"Mar, 2024",UA55DUE70BKLXL
801,"65inch got it for good deal (forty-five thousand)...
picture quality - good
upscaling for hd setup box - good and sometimes ok
sound - decent
happy with samsung service",4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Pudukkottai District,"Mar, 2024",UA55DUE70BKLXL
802,Wow very nice proded,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Draksharamam,"Mar, 2024",UA55DUE70BKLXL
803,Good to watch,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Chennai,"Mar, 2024",UA55DUE70BKLXL
804,Overall nice product by Samsung just the UI is little laggy,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Nagpur,"Mar, 2024",UA55DUE70BKLXL
805,Very nice,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Kalyan,"Mar, 2024",UA55DUE70BKLXL
806,Good in this price,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Munger District,"Mar, 2024",UA55DUE70BKLXL
807,Fully satisfied with display and sound quality,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Prakasam,"Mar, 2024",UA55DUE70BKLXL
808,Worth of money,4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Vasai Virar,"Mar, 2024",UA55DUE70BKLXL
809,"After using 1 week my review, I miss voice assistant function on remote it's really necessary bcz when I type something it's tough bcz of compact remote and 2nd thing after wall mounted using USB port very tough need to external USB ports for easy to use. Otherwise TV was good till now.",4,SAMSUNG New D Series Brighter Crystal 4K Vivid 138 cm Ultra HD LED Smart Tizen TV,Murshidabad District,"Mar, 2024",UA55DUE70BKLXL
