,text,star,hp_data,city,transformed_date,product_num
295,Good,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Chakia,"May, 2024",32LQ643BPTA
296,Good value for money product,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Chandigarh,"May, 2024",32LQ643BPTA
297,"Sometimes the screen will not work properly..
It automatically cropped the display. so need to turn off and turn on the TV then it works properly..
Other than that, all of the specifications are good.",4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Uthiramerur,"May, 2024",32LQ643BPTA
298,Nice excellent,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Agra,"May, 2024",32LQ643BPTA
299,Over all good . For midrange tv,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Baidyabati,"Apr, 2024",32LQ643BPTA
300,Good product.,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Dakshin Rajyadharpur,"Apr, 2024",32LQ643BPTA
301,Very Nice,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",New Delhi,"Apr, 2024",32LQ643BPTA
302,This is good but picture sone not good,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Chittoor District,"Apr, 2024",32LQ643BPTA
303,Nice product,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Badgam,"Apr, 2024",32LQ643BPTA
304,Good 👍,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Kodur,"Apr, 2024",32LQ643BPTA
305,Nice product after using 1month write this review,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Bengaluru,"Apr, 2024",32LQ643BPTA
306,Superb,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Thiruvananthapuram,"Apr, 2024",32LQ643BPTA
307,Nice,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Piro,"Apr, 2024",32LQ643BPTA
308,Good product. value for money. But display should have enhanced,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Nellikuppam,"Apr, 2024",32LQ643BPTA
309,Good product,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",East Godavari,"Apr, 2024",32LQ643BPTA
310,Good,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Chirala,"Apr, 2024",32LQ643BPTA
311,Good product and value for money.,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Chennai,"Apr, 2024",32LQ643BPTA
312,very Good product,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Sholapur,"Apr, 2024",32LQ643BPTA
313,Overall good,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Mayurbhanj District,"Apr, 2024",32LQ643BPTA
314,Super,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Bidar,"Apr, 2024",32LQ643BPTA
315,LG is best product.,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Sultanpur District,"Apr, 2024",32LQ643BPTA
316,Jj,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Kamalapuram Karimnagar District,"Apr, 2024",32LQ643BPTA
317,Very Nice 👌👌👌,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Tiruvannamalai District,"Mar, 2024",32LQ643BPTA
318,Very good 😊,2,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Kalyan,"Mar, 2024",32LQ643BPTA
319,Very nice with low price,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Varanasi,"Mar, 2024",32LQ643BPTA
320,Very nice tv and value for money,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Kotpad,"Mar, 2024",32LQ643BPTA
321,Value for money,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Hyderabad,"Feb, 2024",32LQ643BPTA
322,Nice product but limited apps supports cant use any vpn software,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Mandi District,"Feb, 2024",32LQ643BPTA
323,Not bad compete with same features available too,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Piduguralla,"Feb, 2024",32LQ643BPTA
324,Colour quality good,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Wardha,"Jan, 2024",32LQ643BPTA
325,"Price slightly high..
Overall satisfied",4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Khardaha,"Jan, 2024",32LQ643BPTA
326,Nice but connectivity issues,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Jabalpur,"Jan, 2024",32LQ643BPTA
327,"Good product
LG always trusted
Good connectivity
Good sound
Picture quality is very good
Ease of operation
Value for money
Above Rating gives as after usage of 2 months",4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Bengaluru,"Jan, 2024",32LQ643BPTA
328,Best product from LG brand.,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Afzalpur,"Jan, 2024",32LQ643BPTA
329,Very nice picture quality and sound. Installation process is so fast,4,"LG 80 cm HD Ready LED Smart WebOS TV with Alpha75 AI Processor Gen5, Refresh Rate: 60 hertz, Magic remote capability",Haldia,"Jan, 2024",32LQ643BPTA
330,"6 way Wall mount is not being provided by the engineer as it was offered by Flipkart. After 10 days of delivery, installation has not been done so far. Very poor service by Flipkart as well as by LG.",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Jind District,"Jul, 2024",43UR7500PSC
331,It's worst product..worst flip,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Srikakulam,"Aug, 2024",43UR7500PSC
332,"I received the TV 4 days back and still the installation hasn't happened. Very disappointed with service of LG. Will never buy any appliances from this brand again.!
Will update , if installation happens from their side anytime",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Piravom,"Aug, 2024",43UR7500PSC
333,"I did not like the VA panel given by LG at all. It is very wrong with the memory. I should get an IPS panel. If possible, change mine to an IPS panel. Panel is very basic like other low range brands",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",New Delhi,"Aug, 2024",43UR7500PSC
334,"Please guys not purchase any product,to much bad product and service",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Nawada District,"Jul, 2024",43UR7500PSC
335,Damage product,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Pune,"Jul, 2024",43UR7500PSC
336,best tv if you could get it under 40k (50inch) amazing and fast ui with great clarity and amazing sound .......go for it,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Ghaziabad,"Jun, 2024",43UR7500PSC
337,Worst ever. Do not buy Lg product. You have to beg them for installation. Tv is very slow and view angel is worst,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Chennai,"Jun, 2024",43UR7500PSC
338,Product not Swtching on after only 5 days * power issue . Worst thing to hppen when you purchase something new . Raises many questions,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Aurangabad,"May, 2024",43UR7500PSC
339,"Worst at boot,worst at connectivity",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Bangalore,"May, 2024",43UR7500PSC
340,Didn't fit it properly,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Gwalior Division,"Apr, 2024",43UR7500PSC
341,Backlight bleeding issue... worst panel,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Gandhinagar,"Apr, 2024",43UR7500PSC
342,"Picture quality is decent and nice, Sound quality is very good. Tv get hanged while starting. On my TV hoststar and Airtel connect app works very very slow. Hotstar is given default in tv but still it get very very lag. Software is very poor.",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Pimpri Chinchwad,"Apr, 2024",43UR7500PSC
343,"Installation was not done on described date .
Waited for another 3 full working days still no response
No proper response from the brand side
Not a happy customer . I had to install wall mount all my myself .",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Hosur,"Apr, 2024",43UR7500PSC
344,Very bad product not support play Stor,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Nalanda District,"Apr, 2024",43UR7500PSC
345,Donot purchase anything from FLIPKART.,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Bengaluru,"Apr, 2024",43UR7500PSC
346,"Display quality is poor, not worthy,",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Bengaluru,"Apr, 2024",43UR7500PSC
347,Very bad condition,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",West Godavari District,"Mar, 2024",43UR7500PSC
348,Very bad from Lg. I have received VA panel 55 tv and when watching cricket is very bad memc worst working,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Kosi Kalan,"Mar, 2024",43UR7500PSC
349,Nice tv but all are okay but let's see after 3 months what will be activityof TV,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Tumkur District,"Mar, 2024",43UR7500PSC
350,Product is good but the unmatched remote experience puts you down. On top of it flipkart delivery person stole exchange tv and updated the status is a horrible experience. Ticket is open for months now and feeling helpless,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Chennai,"Mar, 2024",43UR7500PSC
351,TV is good. Only the remote is worst same like 20 years old TV only because of remote I will not suggest this TV to purchase.,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Tiruvallur,"Mar, 2024",43UR7500PSC
352,"After 6 month, i changed panel...free of cost but question is why its happened",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Jabalpur,"Mar, 2024",43UR7500PSC
353,Worst experience from Flipkart. The product was delivered on time but there is no update on installation. The installation status was showing at next day after purchase of product but there is no update from installation team since last 48 hrs.,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Greater Noida,"Feb, 2024",43UR7500PSC
354,"1.Very worst OS
2. Very slow
3. Very worst experience for installation
4. App support is worst
5. Not a user friendly
6. Useless product

Finally never ever buy LG TV",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Chennai,"Jan, 2024",43UR7500PSC
355,DAMAGE ITEM,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Raipur,"Jan, 2024",43UR7500PSC
356,Please make sure before purchasing this TV model whether it is a VA display panel or IPS display panel. I purchased this LG TV because LG provides IPS display panels in its TV but unfortunately it's a VA display panel. Totally disappointed on this purchase. Didn't expected this marketing gimmick from such a reputed brand like LG.,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Babhaleshwar,"Jan, 2024",43UR7500PSC
357,"It's being 4 days to purchased LG tv 55 inches but still installation process not completed..i have called so many times but no response.. it's bad experience,i am very disappointed 😞
I won't buy anything from Flipkart from now",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Kampli,"Jan, 2024",43UR7500PSC
358,Worst Smart TV ever bought. Mother board went off within 6 months and now Display went off within 1.5 years. That's the total life of LG TV. Don't ever go for LG TV. Nowadays even companies like LG are not using Genuine parts. I am throwing off...Pissed off. Bye LG for ever.,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Noida,"Dec, 2023",43UR7500PSC
359,Worst,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Vadodara,"Dec, 2023",43UR7500PSC
360,Dead pixels around corners,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Jaipur Division,"Nov, 2023",43UR7500PSC
361,TV on/off issue,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Surat,"Nov, 2023",43UR7500PSC
362,Not up to the mark,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Duliajan,"Nov, 2023",43UR7500PSC
363,"Worst tv brothers konoddu..
Servicing number one worst
Picture quality worst
Sound worst",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Srikakulam,"Nov, 2023",43UR7500PSC
364,Picture Quality could be better,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Mumbai,"Nov, 2023",43UR7500PSC
365,Picture no clarity,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Chennai,"Nov, 2023",43UR7500PSC
366,"Better not to order this product as its 1 Star product..and it has not mentioned anywhere in the description
So, please dont buy this product, if you want to save your electricity...",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Bettiah,"Oct, 2023",43UR7500PSC
367,Not a good product.. picture quality is very dull.. brightness of the TV is not at all good... not able to enjoy the OTT HD content..,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Pimpri Chinchwad,"Oct, 2023",43UR7500PSC
368,Fault display on the first time use very disappointed,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Reasi,"Oct, 2023",43UR7500PSC
369,The remote is not working. I tried changing batteries as well but no luck.,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Metapally,"Oct, 2023",43UR7500PSC
370,I bought this tv in festive offer..9th October 2023.the product received..11 th October 2023 installation...same day night this tv picture not working....so many times I called to customer care...they're not respond is not well...I bought disappointe to bought this product...,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Khammam,"Oct, 2023",43UR7500PSC
371,Panal is va lts very bad quality panal,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Jodhpur,"Oct, 2023",43UR7500PSC
372,Voice remote not providing pathetic buy any brand brand provide voice remote,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Meerut Division,"Sep, 2023",43UR7500PSC
373,"Tv remote very very poor quality
In 6month not working properly",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Gautam Buddha Nagar,"Aug, 2023",43UR7500PSC
374,Worst,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Vasai Virar,"Aug, 2023",43UR7500PSC
375,Veer poor,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Mathura,"Aug, 2023",43UR7500PSC
376,Tv sound was good picture quality is also good but lg remote not working with in one month they I have to pay for new what pathetic thing,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Badlapur,"Aug, 2023",43UR7500PSC
377,Heating problem,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Bastar District,"Aug, 2023",43UR7500PSC
378,"Pathetic service by Flipkart. Received product after 16 days. Then installation done on the 3rd day after delivery. BTW TV is good, no complaints. But don't buy it from Flipkart",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Chandurbazar,"Aug, 2023",43UR7500PSC
379,Horrible,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Karimnagar,"Aug, 2023",43UR7500PSC
380,"Don't encourage Flipkart worst service, second quality products,",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Hyderabad,"Aug, 2023",43UR7500PSC
381,Really bad,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Majgaon,"Aug, 2023",43UR7500PSC
382,Very very bad products don't buy Flipkart,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Hyderabad,"Aug, 2023",43UR7500PSC
383,"This tv is not worth 15k Indian rupees as this is the slowest software , 1.5 gb ram is zero against this software. Sound is good enough but picture quality is not as compared to other smaller or new comers. The worst thing is the remote which is provided out of the box, this kind of tv remote in 2023 with this much price is non sense and 80% my dislike about the tv is the remote and the software the duo combo of software with this below third class remote makes it the never to be purchased an...
READ MORE",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Gurugram,"Jul, 2023",43UR7500PSC
384,I am not happy for this product,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Karimnagar District,"Jul, 2023",43UR7500PSC
385,Very bad experience with Flipkart customer care. Regarding demo and installation of television. They give 28 july date of demo and installation. Then change the date 30 july.. customer support team not give any satisfied answer.,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Navi Mumbai,"Jul, 2023",43UR7500PSC
386,Sound system got broken within month of buying from FLIPKART. Really bad experience,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Sangrur,"Jul, 2023",43UR7500PSC
387,Hanging Garden. Too slow and unresponsive web os. Android tv with 1gb ram is much fluid and smoother than this tv web os. I had to buy a fire tv 4k stick to bypass this web os of lg.,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Kolkata,"Jul, 2023",43UR7500PSC
388,Flipkart delivery service is too worst in this pin code 535148. Demo installation was not initiated by flipkart. Later LG service center has been contacted personally for demo and installation by me. Flipkart cancelled the demo and installation with out any intimation. There is no problem in product quality.,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Vizianagaram District,"Jun, 2023",43UR7500PSC
389,"No Magic Remote not satisfied
LG should include the magic remote with TV itself",1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Mira Bhayandar,"Jun, 2023",43UR7500PSC
390,Stopped working after 2 days. Flipkart asking to take it up directly with LG and they will just repair this brand new TV. Disappointed.,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Mumbai,"Jun, 2023",43UR7500PSC
391,dont ha ve magic remote,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Jangareddigudem,"May, 2023",43UR7500PSC
392,Vertical line is present on display ..no body is responding for suffport ...very baddddddd,1,"LG UR7500 108 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Chikkaballapura District,"May, 2023",43UR7500PSC
